ID,LOWER,UPPER,PRED
te5154,178552.94,373512.0,276032.47
te5155,383925.34,578884.4,481404.88
te5156,78285.51,273244.56,175765.03
te5157,291125.47,486084.53,388605.0
te5158,373494.38,568453.44,470973.9
te5159,601177.6,796136.6,698657.1
te5160,213287.78,408246.84,310767.3
te5161,118118.914,313077.97,215598.44
te5162,301426.78,496385.84,398906.3
te5163,133038.62,327997.7,230518.16
te5164,241728.94,436688.0,339208.47
te5165,587414.8,782373.8,684894.3
te5166,270622.53,465581.6,368102.06
te5167,312021.47,506980.53,409501.0
te5168,399430.9,594389.94,496910.44
te5169,56186.6,251145.66,153666.12
te5170,56061.195,251020.25,153540.72
te5171,203155.62,398114.7,300635.16
te5172,333277.12,528236.2,430756.66
te5173,113821.85,308780.9,211301.38
te5174,339900.78,534859.8,437380.3
te5175,321947.28,516906.34,419426.8
te5176,401168.38,596127.44,498647.9
te5177,240522.5,435481.56,338002.03
te5178,201119.75,396078.8,298599.28
te5179,216161.25,411120.3,313640.78
te5180,157224.34,352183.38,254703.86
te5181,80033.24,274992.28,177512.77
te5182,440206.1,635165.1,537685.6
te5183,59737.273,254696.31,157216.8
te5184,363581.28,558540.3,461060.8
te5185,240038.69,434997.75,337518.22
te5186,260654.66,455613.72,358134.2
te5187,339437.2,534396.25,436916.72
te5188,18565.617,213524.66,116045.14
te5189,185228.53,380187.6,282708.06
te5190,111129.4,306088.44,208608.92
te5191,300729.3,495688.38,398208.84
te5192,510750.34,705709.4,608229.9
te5193,200031.94,394991.0,297511.47
te5194,209469.56,404428.62,306949.1
te5195,181155.75,376114.8,278635.28
te5196,453467.4,648426.44,550946.94
te5197,281207.2,476166.25,378686.72
te5198,200344.5,395303.56,297824.03
te5199,207914.72,402873.78,305394.25
te5200,198159.0,393118.06,295638.53
te5201,289401.2,484360.25,386880.72
te5202,172370.34,367329.4,269849.88
te5203,295104.5,490063.56,392584.03
te5204,85337.1,280296.16,182816.62
te5205,177866.72,372825.78,275346.25
te5206,347240.44,542199.5,444719.97
te5207,527435.3,722394.3,624914.8
te5208,142088.47,337047.5,239567.98
te5209,572738.3,767697.3,670217.8
te5210,484658.53,679617.56,582138.06
te5211,200998.19,395957.25,298477.72
te5212,283431.47,478390.53,380911.0
te5213,784598.4,979557.4,882077.9
te5214,207250.81,402209.88,304730.34
te5215,205490.44,400449.5,302969.97
te5216,368210.72,563169.75,465690.25
te5217,133520.81,328479.84,231000.33
te5218,410174.78,605133.8,507654.3
te5219,274134.94,469094.0,371614.47
te5220,111298.77,306257.8,208778.3
te5221,187721.25,382680.3,285200.78
te5222,194165.97,389125.03,291645.5
te5223,404138.9,599097.94,501618.44
te5224,565885.25,760844.25,663364.75
te5225,166650.72,361609.78,264130.25
te5226,266852.38,461811.44,364331.9
te5227,141600.5,336559.53,239080.02
te5228,603889.4,798848.4,701368.9
te5229,637418.44,832377.44,734897.94
te5230,376084.56,571043.6,473564.1
te5231,317342.38,512301.44,414821.9
te5232,720135.56,915094.56,817615.06
te5233,357701.16,552660.2,455180.7
te5234,169002.75,363961.8,266482.28
te5235,484115.78,679074.8,581595.3
te5236,279801.34,474760.4,377280.88
te5237,429181.1,624140.1,526660.6
te5238,264864.12,459823.2,362343.66
te5239,668253.9,863212.9,765733.4
te5240,292501.0,487460.06,389980.53
te5241,589864.6,784823.6,687344.1
te5242,397337.4,592296.44,494816.94
te5243,498547.1,693506.1,596026.6
te5244,374552.88,569511.94,472032.4
te5245,610683.75,805642.75,708163.25
te5246,178130.75,373089.8,275610.28
te5247,149800.94,344760.0,247280.47
te5248,238033.22,432992.28,335512.75
te5249,153443.66,348402.72,250923.19
te5250,249788.62,444747.7,347268.16
te5251,97241.24,292200.28,194720.77
te5252,248739.38,443698.44,346218.9
te5253,221461.84,416420.9,318941.38
te5254,103511.49,298470.53,200991.02
te5255,395957.16,590916.2,493436.7
te5256,590393.8,785352.8,687873.3
te5257,160814.03,355773.06,258293.55
te5258,254371.0,449330.06,351850.53
te5259,198094.72,393053.78,295574.25
te5260,331897.4,526856.44,429376.94
te5261,167926.88,362885.94,265406.4
te5262,127220.07,322179.12,224699.6
te5263,215393.47,410352.53,312873.0
te5264,341022.6,535981.6,438502.12
te5265,487804.28,682763.3,585283.8
te5266,167947.38,362906.44,265426.9
te5267,276101.75,471060.8,373581.28
te5268,322970.5,517929.56,420450.03
te5269,309224.3,504183.38,406703.84
te5270,239256.12,434215.2,336735.66
te5271,162954.84,357913.88,260434.36
te5272,126604.4,321563.44,224083.92
te5273,421676.5,616635.56,519156.03
te5274,127728.945,322688.0,225208.47
te5275,249470.84,444429.9,346950.38
te5276,478940.22,673899.25,576419.75
te5277,169789.19,364748.25,267268.72
te5278,12779.281,207738.33,110258.805
te5279,176934.25,371893.3,274413.78
te5280,340153.22,535112.25,437632.75
te5281,395552.62,590511.7,493032.16
te5282,379230.16,574189.2,476709.7
te5283,374520.0,569479.06,471999.53
te5284,344366.6,539325.6,441846.12
te5285,242574.0,437533.06,340053.53
te5286,86482.65,281441.7,183962.17
te5287,171419.31,366378.38,268898.84
te5288,570916.56,765875.56,668396.06
te5289,251992.97,446952.03,349472.5
te5290,406320.75,601279.8,503800.28
te5291,350688.66,545647.7,448168.2
te5292,91824.055,286783.1,189303.58
te5293,196601.16,391560.22,294080.7
te5294,184935.34,379894.4,282414.88
te5295,626956.25,821915.25,724435.75
te5296,151465.1,346424.12,248944.61
te5297,375395.88,570354.94,472875.4
te5298,368224.9,563183.94,465704.44
te5299,112610.21,307569.25,210089.73
te5300,143445.06,338404.1,240924.58
te5301,374876.2,569835.25,472355.72
te5302,227564.22,422523.28,325043.75
te5303,221537.9,416496.97,319017.44
te5304,369360.16,564319.2,466839.7
te5305,163426.66,358385.72,260906.19
te5306,145823.75,340782.8,243303.28
te5307,507150.16,702109.2,604629.7
te5308,172787.06,367746.12,270266.6
te5309,268951.12,463910.2,366430.66
te5310,142169.6,337128.62,239649.11
te5311,188871.34,383830.4,286350.88
te5312,316205.78,511164.84,413685.3
te5313,313707.72,508666.78,411187.25
te5314,172525.56,367484.62,270005.1
te5315,519416.6,714375.6,616896.1
te5316,70031.836,264990.88,167511.36
te5317,511326.03,706285.06,608805.56
te5318,137865.38,332824.4,235344.89
te5319,336583.97,531543.0,434063.5
te5320,101144.1,296103.16,198623.62
te5321,304156.53,499115.6,401636.06
te5322,439597.78,634556.8,537077.3
te5323,113368.93,308327.97,210848.45
te5324,615869.1,810828.1,713348.6
te5325,160132.84,355091.9,257612.38
te5326,162654.47,357613.53,260134.0
te5327,419663.84,614622.9,517143.38
te5328,258321.66,453280.72,355801.2
te5329,126839.164,321798.22,224318.69
te5330,451617.9,646576.94,549097.44
te5331,344985.6,539944.6,442465.12
te5332,208221.56,403180.62,305701.1
te5333,176711.9,371670.97,274191.44
te5334,338129.12,533088.2,435608.66
te5335,212686.12,407645.2,310165.66
te5336,264159.53,459118.6,361639.06
te5337,224939.34,419898.4,322418.88
te5338,202890.81,397849.88,300370.34
te5339,227924.0,422883.06,325403.53
te5340,348904.38,543863.44,446383.9
te5341,165956.16,360915.22,263435.7
te5342,192540.9,387499.97,290020.44
te5343,429728.34,624687.4,527207.9
te5344,733209.2,928168.2,830688.7
te5345,270178.38,465137.44,367657.9
te5346,261442.78,456401.84,358922.3
te5347,137353.31,332312.34,234832.83
te5348,263317.97,458277.03,360797.5
te5349,433553.78,628512.8,531033.3
te5350,176576.5,371535.56,274056.03
te5351,329230.12,524189.2,426709.66
te5352,302280.62,497239.7,399760.16
te5353,204227.53,399186.6,301707.06
te5354,178179.9,373138.97,275659.44
te5355,330800.56,525759.6,428280.1
te5356,200853.34,395812.4,298332.88
te5357,192773.9,387732.97,290253.44
te5358,78181.12,273140.16,175660.64
te5359,282959.53,477918.6,380439.06
te5360,172478.97,367438.03,269958.5
te5361,390562.5,585521.56,488042.03
te5362,246200.72,441159.78,343680.25
te5363,212226.22,407185.28,309705.75
te5364,351731.47,546690.5,449211.0
te5365,37965.695,232924.75,135445.22
te5366,393794.4,588753.44,491273.94
te5367,164162.72,359121.75,261642.23
te5368,747521.06,942480.06,845000.56
te5369,368123.22,563082.25,465602.75
te5370,155870.6,350829.62,253350.11
te5371,179388.69,374347.75,276868.22
te5372,261143.72,456102.78,358623.25
te5373,102745.086,297704.12,200224.61
te5374,206484.25,401443.3,303963.78
te5375,187588.0,382547.06,285067.53
te5376,171117.66,366076.72,268597.2
te5377,244319.62,439278.7,341799.16
te5378,397033.6,591992.6,494513.12
te5379,275852.78,470811.84,373332.3
te5380,257569.53,452528.6,355049.06
te5381,280357.28,475316.34,377836.8
te5382,198409.47,393368.53,295889.0
te5383,364156.34,559115.4,461635.88
te5384,273475.62,468434.7,370955.16
te5385,459956.53,654915.56,557436.06
te5386,281240.78,476199.84,378720.3
te5387,335530.9,530489.94,433010.44
te5388,275998.06,470957.12,373477.6
te5389,248964.31,443923.38,346443.84
te5390,97337.836,292296.88,194817.36
te5391,108845.164,303804.22,206324.69
te5392,394718.72,589677.75,492198.25
te5393,238145.22,433104.28,335624.75
te5394,291947.6,486906.66,389427.12
te5395,199479.75,394438.8,296959.28
te5396,108908.93,303867.97,206388.45
te5397,354502.75,549461.8,451982.28
te5398,417347.62,612306.7,514827.16
te5399,306305.3,501264.38,403784.84
te5400,175203.34,370162.4,272682.88
te5401,327973.3,522932.38,425452.84
te5402,242938.38,437897.44,340417.9
te5403,80312.62,275271.66,177792.14
te5404,75928.086,270887.12,173407.61
te5405,207430.47,402389.53,304910.0
te5406,206741.5,401700.56,304221.03
te5407,126214.29,321173.34,223693.81
te5408,309982.12,504941.2,407461.66
te5409,75175.945,270135.0,172655.47
te5410,142819.53,337778.6,240299.06
te5411,246341.03,441300.1,343820.56
te5412,256112.12,451071.2,353591.66
te5413,206033.84,400992.9,303513.38
te5414,26478.93,221437.97,123958.45
te5415,201461.66,396420.72,298941.2
te5416,311197.88,506156.94,408677.4
te5417,450782.78,645741.8,548262.3
te5418,264825.1,459784.16,362304.62
te5419,96885.96,291845.0,194365.48
te5420,203524.28,398483.34,301003.8
te5421,219307.44,414266.5,316786.97
te5422,203825.28,398784.34,301304.8
te5423,237621.69,432580.75,335101.22
te5424,343704.7,538663.75,441184.22
te5425,189841.62,384800.7,287321.16
te5426,234324.31,429283.38,331803.84
te5427,326136.84,521095.9,423616.38
te5428,194262.22,389221.28,291741.75
te5429,202487.78,397446.84,299967.3
te5430,690527.0,885486.0,788006.5
te5431,137667.72,332626.78,235147.25
te5432,533914.0,728873.0,631393.5
te5433,367951.4,562910.44,465430.94
te5434,218653.75,413612.8,316133.28
te5435,757457.25,952416.25,854936.75
te5436,143903.4,338862.47,241382.94
te5437,98473.54,293432.6,195953.06
te5438,189915.34,384874.4,287394.88
te5439,286107.94,481067.0,383587.47
te5440,158069.1,353028.16,255548.62
te5441,304051.6,499010.66,401531.12
te5442,329053.56,524012.62,426533.1
te5443,243207.94,438167.0,340687.47
te5444,108831.4,303790.44,206310.92
te5445,295660.88,490619.94,393140.4
te5446,35831.6,230790.66,133311.12
te5447,645063.56,840022.56,742543.06
te5448,126711.48,321670.53,224191.0
te5449,335752.72,530711.75,433232.25
te5450,231087.25,426046.3,328566.78
te5451,392486.66,587445.7,489966.2
te5452,63167.164,258126.22,160646.69
te5453,95015.62,289974.66,192495.14
te5454,209286.06,404245.12,306765.6
te5455,513033.03,707992.06,610512.56
te5456,157139.56,352098.62,254619.1
te5457,94825.164,289784.22,192304.69
te5458,213474.25,408433.3,310953.78
te5459,105152.82,300111.88,202632.34
te5460,163091.97,358051.0,260571.48
te5461,358939.12,553898.2,456418.66
te5462,152210.72,347169.78,249690.25
te5463,709217.1,904176.1,806696.6
te5464,135975.34,330934.38,233454.86
te5465,172932.97,367892.03,270412.5
te5466,182984.6,377943.66,280464.12
te5467,225923.25,420882.3,323402.78
te5468,210699.72,405658.78,308179.25
te5469,319151.06,514110.12,416630.6
te5470,336583.97,531543.0,434063.5
te5471,144538.69,339497.72,242018.2
te5472,354194.22,549153.25,451673.75
te5473,304503.7,499462.75,401983.22
te5474,363351.8,558310.9,460831.34
te5475,382715.75,577674.8,480195.28
te5476,134903.12,329862.16,232382.64
te5477,536701.5,731660.5,634181.0
te5478,972126.6,1167085.6,1069606.1
te5479,395054.94,590014.0,492534.47
te5480,217261.53,412220.6,314741.06
te5481,392540.4,587499.44,490019.94
te5482,309919.56,504878.62,407399.1
te5483,370595.94,565555.0,468075.47
te5484,209437.06,404396.12,306916.6
te5485,241078.38,436037.44,338557.9
te5486,126448.445,321407.5,223927.97
te5487,325124.84,520083.9,422604.38
te5488,350150.03,545109.06,447629.56
te5489,640288.4,835247.4,737767.9
te5490,178834.75,373793.8,276314.28
te5491,578598.1,773557.1,676077.6
te5492,77392.51,272351.56,174872.03
te5493,39148.492,234107.53,136628.02
te5494,102357.63,297316.7,199837.16
te5495,112332.695,307291.75,209812.22
te5496,299876.9,494835.97,397356.44
te5497,712586.9,907545.9,810066.4
te5498,167531.06,362490.12,265010.6
te5499,245833.16,440792.22,343312.7
te5500,162514.6,357473.62,259994.11
te5501,358922.16,553881.2,456401.7
te5502,175087.12,370046.2,272566.66
te5503,273680.2,468639.25,371159.72
te5504,205048.97,400008.03,302528.5
te5505,471046.9,666005.94,568526.44
te5506,101931.96,296891.0,199411.48
te5507,279673.25,474632.3,377152.78
te5508,401300.12,596259.2,498779.66
te5509,255833.38,450792.44,353312.9
te5510,148158.94,343118.0,245638.47
te5511,59238.04,254197.1,156717.56
te5512,86524.055,281483.1,184003.58
te5513,435295.72,630254.75,532775.25
te5514,274212.9,469171.97,371692.44
te5515,275886.25,470845.3,373365.78
te5516,378996.1,573955.1,476475.62
te5517,359546.3,554505.4,457025.84
te5518,377108.6,572067.6,474588.12
te5519,132251.84,327210.9,229731.38
te5520,567743.4,762702.4,665222.9
te5521,437315.66,632274.7,534795.2
te5522,281262.8,476221.88,378742.34
te5523,291726.7,486685.75,389206.22
te5524,458545.78,653504.8,556025.3
te5525,123365.195,318324.25,220844.72
te5526,584393.4,779352.4,681872.9
te5527,200285.4,395244.47,297764.94
te5528,386558.6,581517.6,484038.12
te5529,330582.1,525541.1,428061.62
te5530,193940.75,388899.8,291420.28
te5531,326128.75,521087.8,423608.28
te5532,559364.7,754323.7,656844.2
te5533,0.0,155724.16,58244.64
te5534,167005.88,361964.94,264485.4
te5535,477575.78,672534.8,575055.3
te5536,473518.72,668477.75,570998.25
te5537,245095.97,440055.03,342575.5
te5538,141589.31,336548.38,239068.84
te5539,91091.43,286050.47,188570.95
te5540,326239.06,521198.12,423718.6
te5541,144155.38,339114.44,241634.9
te5542,403334.9,598293.94,500814.44
te5543,368395.5,563354.56,465875.03
te5544,225706.5,420665.56,323186.03
te5545,523623.84,718582.9,621103.4
te5546,283637.88,478596.94,381117.4
te5547,327869.88,522828.94,425349.4
te5548,548436.06,743395.06,645915.56
te5549,375983.4,570942.44,473462.94
te5550,200380.84,395339.9,297860.38
te5551,108343.04,303302.1,205822.56
te5552,293303.28,488262.34,390782.8
te5553,137456.78,332415.84,234936.31
te5554,224523.6,419482.66,322003.12
te5555,170882.84,365841.9,268362.38
te5556,226647.94,421607.0,324127.47
te5557,97661.38,292620.44,195140.9
te5558,298782.88,493741.94,396262.4
te5559,199814.97,394774.03,297294.5
te5560,258552.47,453511.53,356032.0
te5561,300367.94,495327.0,397847.47
te5562,243488.78,438447.84,340968.3
te5563,337318.53,532277.56,434798.06
te5564,106979.836,301938.88,204459.36
te5565,218474.72,413433.78,315954.25
te5566,424501.8,619460.9,521981.34
te5567,380948.1,575907.1,478427.62
te5568,277895.6,472854.66,375375.12
te5569,263751.75,458710.8,361231.28
te5570,58429.32,253388.38,155908.84
te5571,149722.9,344681.94,247202.42
te5572,195870.06,390829.12,293349.6
te5573,126607.6,321566.66,224087.12
te5574,181014.66,375973.72,278494.2
te5575,173749.9,368708.97,271229.44
te5576,255980.62,450939.7,353460.16
te5577,200407.84,395366.9,297887.38
te5578,170212.38,365171.44,267691.9
te5579,192773.9,387732.97,290253.44
te5580,101265.945,296225.0,198745.47
te5581,403503.06,598462.1,500982.6
te5582,87372.52,282331.56,184852.05
te5583,286976.62,481935.7,384456.16
te5584,220651.38,415610.44,318130.9
te5585,172807.94,367767.0,270287.47
te5586,494519.34,689478.4,591998.9
te5587,120487.73,315446.78,217967.25
te5588,280769.72,475728.78,378249.25
te5589,245849.88,440808.94,343329.4
te5590,311029.16,505988.22,408508.7
te5591,292003.3,486962.38,389482.84
te5592,293476.25,488435.3,390955.78
te5593,138525.94,333484.97,236005.45
te5594,48177.117,243136.16,145656.64
te5595,110142.586,305101.62,207622.11
te5596,145063.66,340022.7,242543.17
te5597,198674.0,393633.06,296153.53
te5598,396781.34,591740.4,494260.88
te5599,226005.94,420965.0,323485.47
te5600,134127.88,329086.9,231607.39
te5601,241300.25,436259.3,338779.78
te5602,117836.586,312795.62,215316.11
te5603,299356.56,494315.62,396836.1
te5604,452047.47,647006.5,549527.0
te5605,584146.3,779105.3,681625.8
te5606,265771.66,460730.72,363251.2
te5607,163190.88,358149.94,260670.4
te5608,208477.94,403437.0,305957.47
te5609,455188.78,650147.8,552668.3
te5610,251059.38,446018.44,348538.9
te5611,442887.4,637846.44,540366.94
te5612,354891.28,549850.3,452370.8
te5613,195286.22,390245.28,292765.75
te5614,640888.8,835847.8,738368.3
te5615,115780.73,310739.78,213260.25
te5616,318361.5,513320.56,415841.03
te5617,467399.97,662359.0,564879.5
te5618,210390.69,405349.75,307870.22
te5619,252237.69,447196.75,349717.22
te5620,311749.34,506708.4,409228.88
te5621,169914.38,364873.44,267393.9
te5622,171328.28,366287.34,268807.8
te5623,147038.69,341997.75,244518.22
te5624,442442.34,637401.4,539921.9
te5625,189342.53,384301.6,286822.06
te5626,226702.03,421661.1,324181.56
te5627,226309.62,421268.7,323789.16
te5628,254408.6,449367.66,351888.12
te5629,258381.4,453340.47,355860.94
te5630,231632.62,426591.7,329112.16
te5631,359631.3,554590.4,457110.84
te5632,181170.34,376129.4,278649.88
te5633,203153.62,398112.7,300633.16
te5634,416851.97,611811.0,514331.5
te5635,553797.6,748756.6,651277.1
te5636,305876.56,500835.62,403356.1
te5637,171016.22,365975.28,268495.75
te5638,82326.4,277285.44,179805.92
te5639,160473.6,355432.62,257953.11
te5640,301501.75,496460.8,398981.28
te5641,248722.19,443681.25,346201.72
te5642,209146.84,404105.9,306626.38
te5643,146309.19,341268.25,243788.72
te5644,149363.4,344322.44,246842.92
te5645,304274.5,499233.56,401754.03
te5646,373005.5,567964.56,470485.03
te5647,188627.88,383586.94,286107.4
te5648,339250.16,534209.2,436729.7
te5649,604276.06,799235.06,701755.56
te5650,96309.6,291268.66,193789.12
te5651,691078.8,886037.8,788558.3
te5652,4617.297,199576.34,102096.82
te5653,394080.28,589039.3,491559.8
te5654,259460.56,454419.62,356940.1
te5655,368120.12,563079.2,465599.66
te5656,546921.25,741880.25,644400.75
te5657,254038.62,448997.7,351518.16
te5658,388075.53,583034.56,485555.06
te5659,555891.6,750850.6,653371.1
te5660,317930.66,512889.72,415410.2
te5661,372031.94,566991.0,469511.47
te5662,225004.53,419963.6,322484.06
te5663,420575.56,615534.6,518055.1
te5664,173004.94,367964.0,270484.47
te5665,148028.97,342988.0,245508.48
te5666,240931.5,435890.56,338411.03
te5667,381628.4,576587.44,479107.94
te5668,265901.25,460860.3,363380.78
te5669,283776.75,478735.8,381256.28
te5670,270450.56,465409.62,367930.1
te5671,419078.28,614037.3,516557.8
te5672,240311.44,435270.5,337790.97
te5673,232165.06,427124.12,329644.6
te5674,217061.69,412020.75,314541.22
te5675,496961.6,691920.6,594441.1
te5676,388460.47,583419.5,485940.0
te5677,236804.56,431763.62,334284.1
te5678,263977.12,458936.2,361456.66
te5679,397142.06,592101.1,494621.6
te5680,353733.12,548692.2,451212.66
te5681,172393.5,367352.56,269873.03
te5682,629531.56,824490.56,727011.06
te5683,37468.4,232427.44,134947.92
te5684,194017.75,388976.8,291497.28
te5685,228633.25,423592.3,326112.78
te5686,225549.66,420508.72,323029.2
te5687,296573.75,491532.8,394053.28
te5688,561638.75,756597.75,659118.25
te5689,72604.71,267563.75,170084.23
te5690,50905.258,245864.31,148384.78
te5691,198816.66,393775.72,296296.2
te5692,90111.71,285070.75,187591.23
te5693,599888.2,794847.2,697367.7
te5694,94919.445,289878.5,192398.97
te5695,655405.2,850364.2,752884.7
te5696,477782.03,672741.06,575261.56
te5697,170762.34,365721.4,268241.88
te5698,113096.85,308055.9,210576.38
te5699,373158.53,568117.56,470638.06
te5700,201444.56,396403.62,298924.1
te5701,361525.44,556484.5,459004.97
te5702,194617.47,389576.53,292097.0
te5703,167108.81,362067.88,264588.34
te5704,269343.44,464302.5,366822.97
te5705,595858.3,790817.3,693337.8
te5706,468599.9,663558.94,566079.44
te5707,208585.03,403544.1,306064.56
te5708,224440.38,419399.44,321919.9
te5709,81503.49,276462.53,178983.02
te5710,118287.79,313246.84,215767.31
te5711,170471.12,365430.2,267950.66
te5712,263062.03,458021.1,360541.56
te5713,523908.78,718867.8,621388.3
te5714,205961.47,400920.53,303441.0
te5715,514389.4,709348.44,611868.94
te5716,148856.62,343815.66,246336.14
te5717,273581.06,468540.12,371060.6
te5718,287978.53,482937.6,385458.06
te5719,100796.82,295755.88,198276.34
te5720,159167.9,354126.97,256647.44
te5721,281378.03,476337.1,378857.56
te5722,220122.38,415081.44,317601.9
te5723,190318.81,385277.88,287798.34
te5724,153707.75,348666.8,251187.28
te5725,327977.78,522936.84,425457.3
te5726,222760.25,417719.3,320239.78
te5727,207032.94,401992.0,304512.47
te5728,145942.6,340901.62,243422.11
te5729,417114.47,612073.5,514594.0
te5730,185684.56,380643.62,283164.1
te5731,477477.1,672436.1,574956.6
te5732,726702.25,921661.25,824181.75
te5733,5394.703,200353.75,102874.23
te5734,107116.96,302076.0,204596.48
te5735,295702.88,490661.94,393182.4
te5736,212665.72,407624.78,310145.25
te5737,304637.9,499596.97,402117.44
te5738,107998.055,302957.1,205477.58
te5739,303895.0,498854.06,401374.53
te5740,196648.81,391607.88,294128.34
te5741,524251.4,719210.44,621730.94
te5742,281374.78,476333.84,378854.3
te5743,206322.84,401281.9,303802.38
te5744,258505.97,453465.03,355985.5
te5745,344632.12,539591.2,442111.66
te5746,281028.1,475987.16,378507.62
te5747,87137.68,282096.72,184617.2
te5748,225212.5,420171.56,322692.03
te5749,456379.1,651338.1,553858.6
te5750,395000.9,589959.94,492480.44
te5751,316277.56,511236.62,413757.1
te5752,193111.78,388070.84,290591.3
te5753,232529.28,427488.34,330008.8
te5754,184124.75,379083.8,281604.28
te5755,565573.44,760532.44,663052.94
te5756,163309.75,358268.78,260789.27
te5757,174534.81,369493.88,272014.34
te5758,326803.12,521762.2,424282.66
te5759,94247.6,289206.66,191727.12
te5760,316675.12,511634.2,414154.66
te5761,379017.44,573976.5,476496.97
te5762,124452.96,319412.0,221932.48
te5763,36913.57,231872.62,134393.1
te5764,80053.38,275012.44,177532.9
te5765,332179.62,527138.7,429659.16
te5766,349418.94,544378.0,446898.47
te5767,146778.81,341737.88,244258.34
te5768,385201.94,580161.0,482681.47
te5769,291930.16,486889.22,389409.7
te5770,204943.69,399902.75,302423.22
te5771,211100.88,406059.94,308580.4
te5772,300953.06,495912.12,398432.6
te5773,203534.03,398493.1,301013.56
te5774,246370.53,441329.6,343850.06
te5775,281198.88,476157.94,378678.4
te5776,360947.12,555906.2,458426.66
te5777,288393.4,483352.47,385872.94
te5778,205080.12,400039.2,302559.66
te5779,87249.336,282208.38,184728.86
te5780,195235.69,390194.75,292715.22
te5781,64024.18,258983.22,161503.7
te5782,148558.69,343517.72,246038.2
te5783,347364.28,542323.3,444843.8
te5784,216514.72,411473.78,313994.25
te5785,354892.16,549851.2,452371.7
te5786,125986.79,320945.84,223466.31
te5787,323760.38,518719.44,421239.9
te5788,315378.1,510337.16,412857.62
te5789,361507.5,556466.56,458987.03
te5790,288259.1,483218.16,385738.62
te5791,133735.25,328694.3,231214.78
te5792,142834.88,337793.94,240314.4
te5793,243234.25,438193.3,340713.78
te5794,206475.84,401434.9,303955.38
te5795,477463.9,672422.94,574943.44
te5796,110723.555,305682.6,208203.08
te5797,203539.5,398498.56,301019.03
te5798,315747.6,510706.66,413227.12
te5799,471583.4,666542.44,569062.94
te5800,127217.71,322176.75,224697.23
te5801,158672.75,353631.78,256152.27
te5802,590524.4,785483.4,688003.9
te5803,76546.54,271505.6,174026.06
te5804,168595.69,363554.75,266075.22
te5805,157003.12,351962.2,254482.66
te5806,271975.84,466934.9,369455.38
te5807,147749.31,342708.38,245228.84
te5808,514580.22,709539.25,612059.75
te5809,244999.62,439958.7,342479.16
te5810,323673.6,518632.66,421153.12
te5811,279300.47,474259.53,376780.0
te5812,592597.6,787556.6,690077.1
te5813,187947.1,382906.16,285426.62
te5814,56626.133,251585.19,154105.66
te5815,104283.52,299242.56,201763.05
te5816,481104.1,676063.1,578583.6
te5817,233583.1,428542.16,331062.62
te5818,292087.28,487046.34,389566.8
te5819,239991.06,434950.12,337470.6
te5820,143840.81,338799.84,241320.33
te5821,89814.26,284773.3,187293.78
te5822,324501.8,519460.88,421981.34
te5823,145443.28,340402.34,242922.81
te5824,262073.16,457032.22,359552.7
te5825,435836.1,630795.1,533315.6
te5826,170505.12,365464.2,267984.66
te5827,249705.84,444664.9,347185.38
te5828,175346.4,370305.47,272825.94
te5829,385181.7,580140.75,482661.22
te5830,315300.94,510260.0,412780.47
te5831,193723.5,388682.56,291203.03
te5832,152398.9,347357.97,249878.44
te5833,474132.22,669091.25,571611.75
te5834,116099.664,311058.72,213579.19
te5835,373440.47,568399.5,470920.0
te5836,262471.8,457430.88,359951.34
te5837,522127.6,717086.6,619607.1
te5838,280888.06,475847.12,378367.6
te5839,295097.0,490056.06,392576.53
te5840,545049.0,740008.0,642528.5
te5841,591793.2,786752.2,689272.7
te5842,56158.758,251117.81,153638.28
te5843,353840.72,548799.75,451320.25
te5844,221981.78,416940.84,319461.3
te5845,212197.56,407156.62,309677.1
te5846,568185.7,763144.7,665665.2
te5847,670797.25,865756.25,768276.75
te5848,91430.01,286389.06,188909.53
te5849,249697.88,444656.94,347177.4
te5850,158555.03,353514.06,256034.55
te5851,166836.44,361795.5,264315.97
te5852,133863.62,328822.66,231343.14
te5853,280769.38,475728.44,378248.9
te5854,279655.28,474614.34,377134.8
te5855,210489.06,405448.12,307968.6
te5856,423480.84,618439.9,520960.38
te5857,209572.9,404531.97,307052.44
te5858,271626.84,466585.9,369106.38
te5859,500729.84,695688.9,598209.4
te5860,225040.22,419999.28,322519.75
te5861,187997.44,382956.5,285476.97
te5862,115335.38,310294.44,212814.9
te5863,261749.6,456708.66,359229.12
te5864,173570.19,368529.25,271049.72
te5865,405568.4,600527.44,503047.94
te5866,786490.6,981449.6,883970.1
te5867,199766.19,394725.25,297245.72
te5868,369349.94,564309.0,466829.47
te5869,188279.1,383238.16,285758.62
te5870,127765.24,322724.28,225244.77
te5871,313848.53,508807.6,411328.06
te5872,194563.12,389522.2,292042.66
te5873,214745.78,409704.84,312225.3
te5874,291865.16,486824.22,389344.7
te5875,122253.85,317212.9,219733.38
te5876,68318.68,263277.72,165798.2
te5877,189199.53,384158.6,286679.06
te5878,200829.44,395788.5,298308.97
te5879,316605.22,511564.28,414084.75
te5880,389366.4,584325.44,486845.94
te5881,117102.93,312061.97,214582.45
te5882,309033.53,503992.6,406513.06
te5883,217740.03,412699.1,315219.56
te5884,200681.81,395640.88,298161.34
te5885,641463.6,836422.6,738943.1
te5886,146613.72,341572.78,244093.25
te5887,158484.97,353444.0,255964.48
te5888,125552.88,320511.94,223032.4
